2.500000,0.934532,-0.853235
2.500000,-2.161314,-0.247805
2.500000,2.470421,0.378315
2.500000,-1.823085,-0.358776
2.500000,-1.964880,-0.677117
2.500000,0.781866,-0.756112
2.500000,-2.066188,-0.078220
2.500000,1.832567,-0.161552
2.500000,1.352465,-0.169123
2.500000,1.692301,-0.963842
2.500000,-2.306594,0.887444
2.500000,-1.641608,0.317779
2.500000,-1.183124,-0.588579
2.500000,-0.221489,0.787670
2.500000,0.744423,-0.657432
2.500000,-0.084221,0.395740
2.500000,1.315805,-0.358006
2.500000,-2.312444,-0.001068
2.500000,-2.282920,0.736942
2.500000,0.995488,0.269429
2.500000,0.887603,-0.410016
2.500000,0.094229,0.380168
2.500000,2.323572,-0.697645
2.500000,-1.996421,0.373475
2.500000,-0.932893,-0.040371
2.500000,2.283129,-0.626568
2.500000,1.771283,0.668248
2.500000,-0.197936,0.169617
2.500000,-2.041260,-0.669773
2.500000,1.811305,0.452831
2.500000,-0.451739,-0.818390
2.500000,-1.287039,0.558008
2.500000,-1.289557,-0.037312
2.500000,0.702176,0.706847
2.500000,-1.459645,-0.129815
2.500000,1.660800,-0.462420
2.500000,1.560217,-0.141894
2.500000,-0.826567,0.728847
2.500000,0.372070,-0.527964
2.500000,0.247981,-0.025730
2.500000,-1.640046,-0.971195
2.500000,-2.292564,-0.160758
2.500000,2.059785,-0.970096
2.500000,1.462427,0.004941
2.500000,-1.249790,0.998404
2.500000,-1.076586,0.338177
2.500000,-2.175574,0.462032
2.500000,2.234300,0.993933
2.500000,-1.354030,0.069261
2.500000,-2.459747,-0.202002
2.500000,0.087464,0.227768
2.500000,-0.570588,0.999987
2.500000,0.798750,0.805505
2.500000,-1.221510,0.139447
2.500000,-0.415017,-0.428853
2.500000,-0.169287,-0.351899
2.500000,-0.272696,-0.448408
2.500000,-0.975075,0.917701
2.500000,1.756921,-0.799686
2.500000,2.251190,-0.274157
2.500000,0.089097,0.947743
2.500000,-1.784744,0.160333
2.500000,0.510643,0.937318
2.500000,0.970451,0.204680
2.500000,0.291714,0.650799
2.500000,-1.524118,-0.187468
2.500000,1.362994,-0.243257
2.500000,2.257934,-0.259927
2.500000,-0.529897,-0.628970
2.500000,-0.670823,0.918654
2.500000,2.231472,0.434795
2.500000,0.977954,-0.984131
2.500000,1.206444,-0.879761
2.500000,-1.824779,0.558553
2.500000,0.015607,0.842945
2.500000,-1.702114,-0.165661
2.500000,-0.149157,0.508244
2.500000,-0.602493,-0.375633
2.500000,-0.254726,-0.480710
2.500000,0.421270,0.397791
2.500000,0.526538,-0.256138
2.500000,2.357208,0.588520
2.500000,-0.551616,0.642821
2.500000,-0.331709,-0.851070
2.500000,1.714341,-0.699930
2.500000,2.409459,0.260749
2.500000,1.539250,0.972015
2.500000,1.930211,-0.987581
2.500000,-0.655639,0.747640
2.500000,1.448213,-0.330894
2.500000,-1.427519,-0.234354
2.500000,1.148317,0.771874
2.500000,1.195623,0.116745
2.500000,1.337471,0.712141
2.500000,0.468024,0.567628
2.500000,-2.181888,-0.194198
2.500000,0.753053,0.944079
2.500000,-1.029432,-0.682521
2.500000,-2.259886,0.220943
2.500000,1.113853,0.914029
2.500000,1.900106,-0.105459
2.500000,2.387587,0.827021
2.500000,1.313744,0.073275
2.500000,2.418017,0.364239
2.500000,-0.079824,0.781132
2.500000,-1.057942,0.563058
2.500000,-0.097087,-0.989471
2.500000,-0.622952,0.266264
2.500000,-0.712820,0.227568
2.500000,-2.323558,0.039538
2.500000,1.524869,0.407537
2.500000,0.114961,0.027285
2.500000,0.001938,-0.973328
2.500000,-0.892071,-0.675158
2.500000,2.183658,0.199820
2.500000,2.000539,0.213152
2.500000,-0.418268,0.936602
2.500000,-1.944683,-0.910975
2.500000,-1.983179,-0.420149
2.500000,-1.657660,-0.089040
2.500000,-2.440431,-0.761538
2.500000,-1.082654,-0.447405
2.500000,-1.820298,-0.702581
2.500000,-2.432718,0.667594
2.500000,2.412088,-0.546681
2.500000,-1.775869,-0.211827
2.500000,0.676862,-0.270618
2.500000,-1.835685,-0.243861
2.500000,1.548572,-0.060798
2.500000,1.025875,-0.729497
2.500000,-0.596300,0.384598
2.500000,-1.633253,0.442540
2.500000,-0.066783,0.347421
2.500000,0.480507,0.331421
2.500000,1.482632,-0.864834
2.500000,-0.709008,0.326182
2.500000,-0.102536,0.748701
2.500000,1.050411,-0.929489
2.500000,1.797957,0.493112
2.500000,0.270204,-0.972725
2.500000,-1.837714,-0.485804
2.500000,-0.501049,-0.073070
2.500000,0.346058,-0.961488
2.500000,0.731543,0.185081
2.500000,0.383765,0.606015
2.500000,0.733488,-0.970614
2.500000,-0.318937,0.599031
2.500000,0.016006,-0.218735
2.500000,-2.428689,0.445586
2.500000,-1.557712,-0.993653
2.500000,0.098110,-0.562481
2.500000,1.163434,0.315543
2.500000,0.039375,-0.759554
2.500000,1.065013,-0.586033
2.500000,0.913477,-0.521990
2.500000,1.320161,0.093429
2.500000,-2.196027,0.227642
2.500000,1.918469,0.323940
2.500000,-0.873397,0.621603
2.500000,2.211833,0.063488
2.500000,1.217606,-0.833398
2.500000,-1.687978,-0.119005
2.500000,0.152541,-0.036979
2.500000,-2.391201,0.914252
2.500000,-2.061402,-0.952263
2.500000,-0.199592,0.986332
2.500000,0.441172,0.109300
2.500000,-2.327568,0.652399
2.500000,-1.824504,-0.082101
2.500000,1.587696,0.888086
2.500000,-2.285163,0.560454
2.500000,-0.149147,0.908350
2.500000,-0.510571,-0.945348
2.500000,1.301854,-0.813227
2.500000,0.975582,-0.972561
2.500000,-0.623421,0.604958
2.500000,1.386916,-0.338919
2.500000,-1.400185,0.731258
2.500000,-1.515709,0.542576
2.500000,1.369242,0.700700
2.500000,2.274506,0.354222
2.500000,0.553149,0.471867
2.500000,-0.986879,0.127517
2.500000,0.359595,-0.426439
2.500000,-1.353892,0.442290
2.500000,-1.114895,-0.180103
2.500000,1.250515,-0.096938
2.500000,-1.025912,0.316211
2.500000,2.044824,0.364225
2.500000,-0.821530,-0.458075
2.500000,0.408746,-0.500335
2.500000,1.246863,0.317446
2.500000,0.141394,0.265215
2.500000,1.221991,-0.835386
2.500000,0.003200,0.771019
2.500000,-0.723235,0.943013
2.500000,0.491676,-0.626763
2.500000,-1.277079,-0.007130
2.500000,-0.032083,-0.010816
2.500000,-1.541900,-0.401218
2.500000,-0.686324,-0.824286
2.500000,-0.596304,0.831544
2.500000,0.157801,-0.526247
2.500000,-1.401351,-0.197358
2.500000,-1.210233,-0.884277
2.500000,-0.139070,-0.185229
2.500000,0.171881,-0.247390
2.500000,-1.406445,0.031573
2.500000,-1.770285,0.148226
2.500000,1.134796,-0.317903
2.500000,1.380448,-0.260721
2.500000,-1.680995,-0.771970
2.500000,1.799077,-0.695634
2.500000,-0.813934,0.123914
2.500000,1.857740,-0.610312
2.500000,-0.213697,0.098332
2.500000,0.427385,-0.142138
2.500000,0.324753,0.841464
2.500000,0.810567,-0.768928
2.500000,2.064784,-0.040268
2.500000,2.209371,0.909672
2.500000,0.222411,0.486805
2.500000,0.105898,-0.139066
2.500000,1.050738,-0.725017
2.500000,-0.774222,-0.432397
2.500000,-1.930390,-0.640361
2.500000,0.284914,-0.842114
2.500000,1.362056,0.291565
2.500000,-0.951644,0.692495
2.500000,1.413362,0.710745
2.500000,0.800643,-0.621395
2.500000,0.765958,0.145377
2.500000,-0.097059,-0.609523
2.500000,0.572208,-0.038540
2.500000,-1.349648,-0.692511
2.500000,-2.190374,0.733913
2.500000,-0.585230,-0.662699
2.500000,2.255643,-0.189086
2.500000,0.340664,-0.385706
2.500000,0.102596,0.459317
2.500000,-2.490063,-0.449760
2.500000,1.257780,0.570645
2.500000,-0.123283,0.311390
2.500000,2.453108,-0.329219
2.500000,1.164284,0.612358
2.500000,-0.363471,-0.863654
2.500000,1.073071,0.659527
2.500000,-2.412868,-0.962334
2.500000,1.891282,-0.451159
2.500000,0.083213,-0.134318
2.500000,-2.006441,0.673251
2.500000,-2.261156,-0.504682
2.500000,0.618182,-0.263143
2.500000,-0.952519,-0.890802
2.500000,0.787652,0.881720
2.500000,-1.707306,0.191908
2.500000,1.492404,0.137761
2.500000,-0.217952,0.520059
2.500000,1.890611,-0.226844
2.500000,1.646305,-0.468281
2.500000,0.254746,-0.359587
2.500000,-0.167618,0.334366
2.500000,2.069356,-0.369970
2.500000,-1.368629,0.748726
2.500000,-0.171862,0.243144
2.500000,-2.440524,0.172320
2.500000,-1.153143,-0.423193
2.500000,2.036837,-0.013326
2.500000,1.323822,-0.981344
2.500000,-0.421056,-0.817447
2.500000,0.900358,0.825035
2.500000,0.723355,-0.068113
2.500000,-1.656091,-0.526221
2.500000,-2.407168,0.464336
2.500000,0.401205,-0.081583
2.500000,0.477561,-0.068536
2.500000,-2.266829,-0.646427
2.500000,-1.803051,0.248943
2.500000,-0.406149,-0.614156
2.500000,2.302221,0.445677
2.500000,-1.518940,-0.461734
2.500000,-1.334668,-0.664820
2.500000,-0.207188,0.927695
2.500000,-1.997470,0.078728
2.500000,2.484754,0.977796
2.500000,1.017154,-0.296713
2.500000,-2.054239,0.764223
2.500000,1.701315,0.479419
2.500000,0.316226,0.659080
2.500000,-0.537015,-0.485628
2.500000,-0.101547,-0.629942
2.500000,0.224422,0.645645
2.500000,-2.012301,0.775626
2.500000,1.811832,0.870537
2.500000,2.364159,-0.621616
2.500000,-0.379305,-0.247602
2.500000,-1.921110,0.654652
2.500000,0.672554,-0.221002
2.500000,-1.741842,0.036052
2.500000,-0.332517,-0.893898
2.500000,2.477168,0.000610
2.500000,-2.109685,-0.510641
2.500000,-0.827795,0.271155
2.500000,0.942659,0.632892
2.500000,0.647831,0.456278
2.500000,2.169179,-0.251608
2.500000,-0.460980,0.253567
2.500000,1.320196,-0.944575
2.500000,1.001030,0.556485
2.500000,-0.363787,0.577093
2.500000,-1.552158,0.265258
2.500000,-2.274562,0.211998
2.500000,-0.084553,0.133270
2.500000,-1.406715,0.806270
2.500000,2.158522,0.262726
2.500000,2.018874,0.175289
2.500000,-0.786529,-0.589631
2.500000,-2.119129,-0.631127
2.500000,-1.574756,0.241568
2.500000,1.568961,-0.629400
2.500000,-1.999499,-0.020318
2.500000,0.123491,0.350598
2.500000,-2.422227,0.203389
2.500000,-1.575834,0.615079
2.500000,1.768639,-0.788439
2.500000,1.321954,-0.721026
2.500000,-0.788936,-0.342602
2.500000,1.437717,0.473472
2.500000,0.756257,0.963539
2.500000,-1.149678,-0.666201
2.500000,0.442362,0.884729
2.500000,-1.582911,0.929801
2.500000,1.689448,0.766611
2.500000,2.102022,-0.326984
2.500000,-0.296433,0.905046
2.500000,-1.654378,-0.421222
2.500000,0.322477,-0.590122
2.500000,-0.983628,0.281314
2.500000,0.384384,0.944150
2.500000,-1.748007,0.643801
2.500000,-1.581682,0.860807
2.500000,-0.245304,0.134965
2.500000,-0.802418,0.780826
2.500000,2.291410,0.914812
2.500000,0.069774,-0.519613
2.500000,-2.496866,-0.083561
2.500000,0.217527,-0.989588
2.500000,2.070702,0.192812
2.500000,0.754227,0.455939
2.500000,0.477036,0.142595
2.500000,0.699889,0.585172
2.500000,1.690133,0.299057
2.500000,-2.421382,-0.492911
2.500000,-0.793918,0.230533
2.500000,0.116716,0.028737
2.500000,-1.924818,0.767686
2.500000,1.633108,0.717602
2.500000,-0.759139,0.054005
